id,timestamp_utc,dew_point,heat_index,hum,rain_rate_hi_clicks,rain_rate_hi_in,rain_rate_last_in,rain_storm_last_in,rainfall_daily_in,rainfall_monthly_in,rainfall_year_in,solar_rad,temp,thsw_index,thw_index,uv_index,wet_bulb,wind_chill,wind_dir_last,wind_dir_scalar_avg_last_10_min,wind_speed_avg_last_10_min,wind_speed_hi_last_10_min,wind_speed_last,rx_state,wind_speed_hi_last_2_min,wind_dir_at_hi_speed_last_10_min,rain_rate_hi_last_15_min_clicks,rain_size,tz_offset,rainfall_last_60_min_clicks,rainfall_monthly_clicks,wind_dir_at_hi_speed_last_2_min,rainfall_daily_mm,rain_storm_last_clicks,tx_id,rain_storm_last_start_at,rainfall_last_15_min_in,rainfall_daily_clicks,rainfall_last_15_min_mm,rain_storm_clicks,rain_rate_hi_mm,rainfall_year_clicks,rain_storm_in,rain_storm_last_end_at,rain_storm_mm,wind_dir_scalar_avg_last_2_min,rainfall_last_24_hr_in,rainfall_last_60_min_mm,trans_battery_flag,rainfall_last_60_min_in,rain_storm_start_time,rainfall_last_24_hr_mm,rainfall_last_15_min_clicks,rainfall_year_mm,wind_dir_scalar_avg_last_1_min,wind_speed_avg_last_2_min,rainfall_monthly_mm,rain_storm_last_mm,wind_speed_avg_last_1_min,rain_rate_last_mm,rain_rate_last_clicks,rainfall_last_24_hr_clicks,rain_rate_hi_last_15_min_mm,rain_rate_hi_last_15_min_in,ts,is_maintenance
14047,2026-05-22T16:30:15,56.2,69.8,60.5,0,0.0,0.0,3.16,0.0,0.0,6.26,86.0,70.5,69.3,69.8,1.1,60.1,70.5,360,360,0.93,4.0,3.0,0,4,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.68,0,80.264,1.87,0,0,0,0,0,1779467415,0
14048,2026-05-22T16:45:15,52.7,70.9,50.9,0,0.0,0.0,3.16,0.0,0.0,6.26,46.0,71.9,74.3,70.9,0.0,57.8,71.9,360,360,1.5,3.0,1.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.87,0,80.264,1.68,0,0,0,0,0,1779468315,0
14049,2026-05-22T17:00:15,54.1,72.9,51.3,0,0.0,0.0,3.16,0.0,0.0,6.26,130.0,73.2,74.5,72.9,1.6,59.0,73.2,360,360,1.43,5.0,3.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.0,0,80.264,1.31,0,0,0,0,0,1779469215,0
14050,2026-05-22T17:15:15,57.3,74.3,55.6,0,0.0,0.0,3.16,0.0,0.0,6.26,557.0,74.2,76.2,74.3,2.4,61.6,74.2,360,360,2.81,6.0,2.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.06,0,80.264,2.68,0,0,0,0,0,1779470115,0
14051,2026-05-22T17:30:15,55.6,74.7,51.4,0,0.0,0.0,3.16,0.0,0.0,6.26,315.0,74.7,76.8,74.7,2.0,60.4,74.7,360,360,3.25,6.0,4.0,0,4,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.93,0,80.264,3.06,0,0,0,0,0,1779471015,0
14052,2026-05-22T17:45:15,55.2,75.1,50.1,0,0.0,0.0,3.16,0.0,0.0,6.26,53.0,75.1,78.8,75.1,0.0,60.1,75.1,360,360,3.12,6.0,1.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.93,0,80.264,2.93,0,0,0,0,0,1779471915,0
14053,2026-05-22T18:00:15,55.8,75.5,50.5,0,0.0,0.0,3.16,0.0,0.0,6.26,53.0,75.5,75.2,75.5,0.0,60.6,75.5,360,360,3.25,8.0,3.0,0,8,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,4.18,0,80.264,4.18,0,0,0,0,0,1779472815,0
14054,2026-05-22T18:15:15,55.4,75.6,49.6,0,0.0,0.0,3.16,0.0,0.0,6.26,65.0,75.6,79.1,75.6,1.9,60.3,75.6,360,360,3.81,9.0,5.0,0,8,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.81,0,80.264,3.81,0,0,0,0,0,1779473715,0
14055,2026-05-22T18:30:15,54.5,75.6,47.7,0,0.0,0.0,3.16,0.0,0.0,6.26,181.0,75.8,76.7,75.6,2.4,59.7,75.8,360,360,4.06,10.0,3.0,0,9,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,4.43,0,80.264,4.5,0,0,0,0,0,1779474615,0
14056,2026-05-22T18:45:15,54.8,75.9,47.7,0,0.0,0.0,3.16,0.0,0.0,6.26,58.0,76.1,75.0,75.9,2.0,60.0,76.1,360,360,4.18,9.0,2.0,0,9,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,4.12,0,80.264,3.18,0,0,0,0,0,1779475515,0
14057,2026-05-22T19:00:15,56.2,76.3,49.8,0,0.0,0.0,3.16,0.0,0.0,6.26,62.0,76.3,76.0,76.3,2.3,61.1,76.3,360,360,3.81,10.0,3.0,0,6,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.31,0,80.264,3.0,0,0,0,0,0,1779476415,0
14058,2026-05-22T19:15:15,56.8,76.8,50.0,0,0.0,0.0,3.16,0.0,0.0,6.26,74.0,76.8,78.1,76.8,2.2,61.6,76.8,360,360,3.5,8.0,4.0,0,8,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.93,0,80.264,4.12,0,0,0,0,0,1779477315,0
14059,2026-05-22T19:30:15,56.3,76.8,49.0,0,0.0,0.0,3.16,0.0,0.0,6.26,895.0,76.9,87.6,76.8,5.7,61.2,76.9,360,360,3.87,11.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.75,0,80.264,1.75,0,0,0,0,0,1779478215,0
14060,2026-05-22T19:45:15,57.6,77.9,49.7,0,0.0,0.0,3.16,0.0,0.0,6.26,911.0,77.9,88.9,77.9,5.9,62.3,77.9,360,360,3.0,9.0,5.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.31,0,80.264,2.37,0,0,0,0,0,1779479115,0
14061,2026-05-22T20:00:15,55.4,77.6,45.7,0,0.0,0.0,3.16,0.0,0.0,6.26,921.0,78.0,88.4,77.6,5.9,60.7,78.0,360,360,4.37,11.0,5.0,0,6,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,4.68,0,80.264,4.31,0,0,0,0,0,1779480015,0
14062,2026-05-22T20:15:15,55.8,77.8,46.2,0,0.0,0.0,3.16,0.0,0.0,6.26,930.0,78.2,88.4,77.8,6.0,61.0,78.2,360,360,4.43,11.0,5.0,0,8,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,4.06,0,80.264,5.06,0,0,0,0,0,1779480915,0
14063,2026-05-22T20:30:15,53.3,77.8,41.6,0,0.0,0.0,3.16,0.0,0.0,6.26,940.0,78.6,87.9,77.8,6.0,59.1,78.6,360,360,4.31,12.0,4.0,0,12,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,4.87,0,80.264,4.68,0,0,0,0,0,1779481815,0
14064,2026-05-22T20:45:15,56.1,78.9,44.8,0,0.0,0.0,3.16,0.0,0.0,6.26,940.0,79.4,88.3,78.9,5.9,61.4,79.4,360,360,2.81,9.0,2.0,0,9,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.68,0,80.264,3.0,0,0,0,0,0,1779482715,0
14065,2026-05-22T21:00:15,57.1,79.9,45.1,0,0.0,0.0,3.16,0.0,0.0,6.26,939.0,80.3,89.6,79.9,5.9,62.2,80.3,360,360,2.68,9.0,4.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.62,0,80.264,1.81,0,0,0,0,0,1779483615,0
14066,2026-05-22T21:15:15,52.9,79.5,38.3,0,0.0,0.0,3.16,0.0,0.0,6.26,930.0,80.7,89.3,79.5,5.6,59.0,80.7,360,360,2.37,6.0,1.0,0,4,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.12,0,80.264,1.87,0,0,0,0,0,1779484515,0
14067,2026-05-22T21:30:15,56.9,80.4,44.1,0,0.0,0.0,3.16,0.0,0.0,6.26,923.0,80.8,90.6,80.4,5.5,62.1,80.8,360,360,3.18,8.0,6.0,0,8,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.81,0,80.264,4.68,0,0,0,0,0,1779485415,0
14068,2026-05-22T21:45:15,54.7,80.4,39.9,0,0.0,0.0,3.16,0.0,0.0,6.26,912.0,81.4,90.9,80.4,5.2,60.5,81.4,360,360,3.12,8.0,3.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.31,0,80.264,3.31,0,0,0,0,0,1779486315,0
14069,2026-05-22T22:00:15,54.3,80.7,38.9,0,0.0,0.0,3.16,0.0,0.0,6.26,895.0,81.8,91.4,80.7,4.9,60.2,81.8,360,360,3.37,10.0,2.0,0,9,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,4.12,0,80.264,4.62,0,0,0,0,0,1779487215,0
14070,2026-05-22T22:15:15,53.9,80.5,38.5,0,0.0,0.0,3.16,0.0,0.0,6.26,874.0,81.6,91.4,80.5,4.6,59.9,81.6,360,360,3.37,9.0,6.0,0,9,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,4.25,0,80.264,3.56,0,0,0,0,0,1779488115,0
14071,2026-05-22T22:30:15,55.5,80.9,40.6,0,0.0,0.0,3.16,0.0,0.0,6.26,854.0,81.8,92.2,80.9,4.2,61.2,81.8,360,360,3.5,9.0,3.0,0,9,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.75,0,80.264,3.75,0,0,0,0,0,1779489015,0
14072,2026-05-22T22:45:15,54.5,80.7,39.1,0,0.0,0.0,3.16,0.0,0.0,6.26,828.0,81.8,92.2,80.7,3.8,60.4,81.8,360,360,3.68,10.0,4.0,0,9,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,4.25,0,80.264,4.31,0,0,0,0,0,1779489915,0
14073,2026-05-22T23:00:15,54.2,81.1,38.0,0,0.0,0.0,3.16,0.0,0.0,6.26,798.0,82.3,92.9,81.1,3.5,60.2,82.3,360,360,3.43,9.0,3.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.18,0,80.264,3.06,0,0,0,0,0,1779490815,0
14074,2026-05-22T23:15:15,53.5,80.6,37.7,0,0.0,0.0,3.16,0.0,0.0,6.26,768.0,81.8,92.6,80.6,3.1,59.6,81.8,360,360,3.93,10.0,5.0,0,9,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,4.62,0,80.264,5.5,0,0,0,0,0,1779491715,0
14075,2026-05-22T23:30:15,54.0,80.9,38.1,0,0.0,0.0,3.16,0.0,0.0,6.26,731.0,82.1,93.3,80.9,2.7,60.0,82.1,360,360,3.0,8.0,1.0,0,6,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.87,0,80.264,3.06,0,0,0,0,0,1779492615,0
14076,2026-05-22T23:45:15,52.8,81.1,35.9,0,0.0,0.0,3.16,0.0,0.0,6.26,696.0,82.5,93.6,81.1,2.3,59.1,82.5,360,360,3.37,9.0,2.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.5,0,80.264,3.5,0,0,0,0,0,1779493515,0
14077,2026-05-23T00:00:15,55.9,81.7,40.0,0,0.0,0.0,3.16,0.0,0.0,6.26,654.0,82.7,94.6,81.7,2.0,61.6,82.7,360,360,2.87,9.0,3.0,0,4,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.68,0,80.264,2.43,0,0,0,0,0,1779494415,0
14078,2026-05-23T00:15:15,55.3,81.9,38.7,0,0.0,0.0,3.16,0.0,0.0,6.26,610.0,83.0,94.8,81.9,1.6,61.1,83.0,360,360,2.75,6.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.62,0,80.264,1.68,0,0,0,0,0,1779495315,0
14079,2026-05-23T00:30:15,53.1,81.5,35.8,0,0.0,0.0,3.16,0.0,0.0,6.26,566.0,82.9,94.5,81.5,1.3,59.4,82.9,360,360,2.93,9.0,3.0,0,4,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.56,0,80.264,2.56,0,0,0,0,0,1779496215,0
14080,2026-05-23T00:45:15,53.8,81.5,36.9,0,0.0,0.0,3.16,0.0,0.0,6.26,517.0,82.8,94.5,81.5,1.1,59.9,82.8,360,360,2.62,6.0,5.0,0,6,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.75,0,80.264,2.18,0,0,0,0,0,1779497115,0
14081,2026-05-23T01:00:15,53.5,81.3,36.7,0,0.0,0.0,3.16,0.0,0.0,6.26,466.0,82.6,94.1,81.3,0.8,59.7,82.6,360,360,2.25,8.0,2.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.75,0,80.264,2.06,0,0,0,0,0,1779498015,0
14082,2026-05-23T01:15:15,53.3,81.0,36.8,0,0.0,0.0,3.16,0.0,0.0,6.26,415.0,82.3,93.4,81.0,0.6,59.5,82.3,360,360,2.31,5.0,6.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.06,0,80.264,1.81,0,0,0,0,0,1779498915,0
14083,2026-05-23T01:30:15,51.9,80.4,35.5,0,0.0,0.0,3.16,0.0,0.0,6.26,364.0,81.8,92.2,80.4,0.0,58.3,81.8,360,360,2.31,5.0,4.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.56,0,80.264,2.87,0,0,0,0,0,1779499815,0
14084,2026-05-23T01:45:15,53.5,80.3,38.1,0,0.0,0.0,3.16,0.0,0.0,6.26,311.0,81.5,91.0,80.3,0.0,59.6,81.5,360,360,1.81,6.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.5,0,80.264,1.25,0,0,0,0,0,1779500715,0
14085,2026-05-23T02:00:15,51.6,79.8,35.8,0,0.0,0.0,3.16,0.0,0.0,6.26,257.0,81.2,88.8,79.8,0.0,58.0,81.2,360,360,1.87,8.0,2.0,0,8,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.18,0,80.264,2.0,0,0,0,0,0,1779501615,0
14086,2026-05-23T02:15:15,53.3,79.4,39.0,0,0.0,0.0,3.16,0.0,0.0,6.26,199.0,80.5,86.5,79.4,0.0,59.3,80.5,360,360,1.75,5.0,1.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.0,0,80.264,1.56,0,0,0,0,0,1779502515,0
14087,2026-05-23T02:30:15,51.5,78.6,37.3,0,0.0,0.0,3.16,0.0,0.0,6.26,139.0,79.9,78.3,78.6,0.0,57.9,79.9,360,360,1.43,3.0,1.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.37,0,80.264,1.37,0,0,0,0,0,1779503415,0
14088,2026-05-23T02:45:15,52.2,78.0,39.2,0,0.0,0.0,3.16,0.0,0.0,6.26,79.0,79.1,76.4,78.0,0.0,58.3,79.1,0,360,0.5,2.0,0.0,0,1,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.12,0,80.264,0.0,0,0,0,0,0,1779504315,0
14089,2026-05-23T03:00:15,53.6,76.4,44.3,0,0.0,0.0,3.16,0.0,0.0,6.26,25.0,77.0,74.4,76.4,0.0,59.2,77.0,360,360,0.56,2.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.75,0,80.264,0.62,0,0,0,0,0,1779505215,0
14090,2026-05-23T03:15:15,52.4,73.1,47.4,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,73.6,71.1,73.1,0.0,57.8,73.6,360,360,1.31,3.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.81,0,80.264,0.56,0,0,0,0,0,1779506115,0
14091,2026-05-23T03:30:15,52.7,69.9,52.2,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,71.1,67.9,69.9,0.0,57.7,71.1,360,360,1.62,3.0,3.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.12,0,80.264,2.18,0,0,0,0,0,1779507015,0
14092,2026-05-23T03:45:15,52.0,68.5,52.4,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,70.2,66.5,68.5,0.0,57.0,70.2,360,360,1.93,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.87,0,80.264,1.87,0,0,0,0,0,1779507915,0
14093,2026-05-23T04:00:15,52.3,67.3,57.8,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,67.7,65.3,67.3,0.0,56.8,67.7,360,360,2.62,4.0,3.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.62,0,80.264,2.62,0,0,0,0,0,1779508815,0
14094,2026-05-23T04:15:15,53.4,66.3,62.0,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,66.8,64.3,66.3,0.0,57.3,66.8,360,360,2.12,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.56,0,80.264,1.68,0,0,0,0,0,1779509715,0
14095,2026-05-23T04:30:15,50.6,65.0,57.1,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,66.2,63.0,65.0,0.0,55.3,66.2,360,360,1.68,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.43,0,80.264,1.5,0,0,0,0,0,1779510615,0
14096,2026-05-23T04:45:15,51.8,67.5,56.3,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,67.9,65.5,67.5,0.0,56.4,67.9,360,360,0.75,3.0,2.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.56,0,80.264,0.81,0,0,0,0,0,1779511515,0
14097,2026-05-23T05:00:15,50.8,67.8,51.9,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,69.2,65.8,67.8,0.0,56.0,69.2,360,360,2.18,4.0,3.0,0,4,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.81,0,80.264,3.0,0,0,0,0,0,1779512415,0
14098,2026-05-23T05:15:15,50.1,67.7,50.6,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,69.2,65.7,67.7,0.0,55.5,69.2,360,360,2.18,4.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.62,0,80.264,1.43,0,0,0,0,0,1779513315,0
14099,2026-05-23T05:30:15,49.3,67.4,49.7,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,68.9,65.4,67.4,0.0,54.8,68.9,360,360,1.87,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.93,0,80.264,1.75,0,0,0,0,0,1779514215,0
14100,2026-05-23T05:45:15,50.7,66.5,55.2,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,67.3,64.5,66.5,0.0,55.5,67.3,0,360,0.93,2.0,0.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.68,0,80.264,0.56,0,0,0,0,0,1779515115,0
14101,2026-05-23T06:00:15,49.5,63.0,59.1,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,64.1,61.0,63.0,0.0,54.1,64.1,0,360,0.87,2.0,0.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.56,0,80.264,0.75,0,0,0,0,0,1779516015,0
14102,2026-05-23T06:15:15,49.7,62.2,61.6,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,63.1,60.2,62.2,0.0,54.0,63.1,360,360,0.93,2.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.87,0,80.264,0.87,0,0,0,0,0,1779516915,0
14103,2026-05-23T06:30:15,49.1,61.7,61.1,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,62.7,59.7,61.7,0.0,53.5,62.7,360,360,1.12,3.0,2.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.43,0,80.264,1.56,0,0,0,0,0,1779517815,0
14104,2026-05-23T06:45:15,48.5,62.6,57.4,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,63.9,60.6,62.6,0.0,53.3,63.9,360,360,1.37,3.0,1.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.56,0,80.264,1.25,0,0,0,0,0,1779518715,0
14105,2026-05-23T07:00:15,50.3,62.9,61.8,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,63.7,60.9,62.9,0.0,54.5,63.7,0,360,0.25,2.0,0.0,0,,360,0,1,-25200,0,0,,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,0,0,0,0,0,,0,0,159.004,0,0.0,0,80.264,0.0,0,0,0,0,0,1779519615,0
14106,2026-05-23T07:15:15,48.8,60.9,62.1,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,61.9,58.9,60.9,0.0,53.1,61.9,0,360,0.5,3.0,0.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.81,0,80.264,1.12,0,0,0,0,0,1779520515,0
14107,2026-05-23T07:30:15,48.3,59.2,64.8,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,60.2,57.2,59.2,0.0,52.3,60.2,360,360,0.93,3.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.31,0,80.264,1.37,0,0,0,0,0,1779521415,0
14108,2026-05-23T07:45:15,48.9,59.5,65.6,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,60.5,57.5,59.5,0.0,52.8,60.5,360,360,1.18,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.93,0,80.264,2.06,0,0,0,0,0,1779522315,0
14109,2026-05-23T08:00:15,49.4,60.8,63.7,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,61.8,58.8,60.8,0.0,53.5,61.8,360,360,1.62,4.0,1.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.56,0,80.264,1.56,0,0,0,0,0,1779523215,0
14110,2026-05-23T08:15:15,49.0,59.9,64.8,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,60.9,57.9,59.9,0.0,53.0,60.9,360,360,1.18,3.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.0,0,80.264,1.06,0,0,0,0,0,1779524115,0
14111,2026-05-23T08:30:15,49.2,59.1,67.3,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,60.1,57.1,59.1,0.0,52.9,60.1,360,360,1.37,3.0,3.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.81,0,80.264,1.87,0,0,0,0,0,1779525015,0
